step,loss_D,loss_G,loss_texture,loss_feature_l1,loss_mlf,loss_adversarial
0,9.9906587600708,2.284285545349121,1.8503738641738892,0.6651778817176819,0.6939206123352051
1,9.990642547607422,2.3191847801208496,1.8845021724700928,0.6827494502067566,0.6941841840744019
2,9.98874568939209,2.558091878890991,2.2260849475860596,0.7515679001808167,0.6934814453125
3,9.98820686340332,2.4176177978515625,1.9839346408843994,0.7331196069717407,0.6925307512283325
4,9.98747444152832,2.2779557704925537,1.7957606315612793,0.6875807642936707,0.6924946308135986
5,9.986091613769531,2.4158289432525635,1.9669678211212158,0.7401354908943176,0.6922094821929932
6,9.98488998413086,2.43717098236084,1.9550796747207642,0.7684067487716675,0.6912242770195007
7,9.984619140625,2.507434368133545,2.0410146713256836,0.7942905426025391,0.6926364898681641
8,9.981857299804688,2.3529863357543945,1.8908357620239258,0.7153128385543823,0.6922554969787598
9,9.980452537536621,2.270352363586426,1.7979809045791626,0.6786397099494934,0.6927223205566406
10,9.98102855682373,2.360002040863037,1.9121898412704468,0.7104696035385132,0.6934375762939453
11,9.979223251342773,2.2986693382263184,1.8474607467651367,0.6818876266479492,0.6930514574050903
12,9.975160598754883,2.3164119720458984,1.9433292150497437,0.6524169445037842,0.6923303604125977
13,9.97445011138916,2.388275623321533,2.028268337249756,0.6819814443588257,0.6921601295471191
14,9.976008415222168,2.254835605621338,1.8470873832702637,0.6383174061775208,0.6929746866226196
15,9.972206115722656,2.335705280303955,1.9681702852249146,0.6601188778877258,0.6915011405944824
16,9.964982986450195,2.289257764816284,1.9054378271102905,0.6453896164894104,0.6911492347717285
17,9.967595100402832,2.3513011932373047,1.9988704919815063,0.6580556631088257,0.693810224533081
18,9.962697982788086,2.337702751159668,1.9459351301193237,0.6732337474822998,0.691501259803772
19,9.959611892700195,2.257425546646118,1.8971699476242065,0.618502140045166,0.6903383731842041
20,9.953446388244629,2.1232810020446777,1.6722925901412964,0.5986743569374084,0.6884602904319763
21,9.94558048248291,2.498225450515747,2.154076099395752,0.7375659942626953,0.6836214065551758
22,9.944135665893555,2.3231542110443115,1.7015091180801392,0.7841657400131226,0.6882338523864746
23,9.93770980834961,2.2651004791259766,1.7893400192260742,0.679457426071167,0.690973162651062
24,9.941795349121094,2.2624943256378174,1.7391985654830933,0.7088358402252197,0.6840590834617615
25,9.927337646484375,2.2090725898742676,1.7508186101913452,0.6487099528312683,0.6849534511566162
26,9.909018516540527,2.4443318843841553,1.9881833791732788,0.7644482851028442,0.6857919692993164
27,9.907760620117188,2.2468373775482178,1.847171664237976,0.6370315551757812,0.6862199306488037
28,9.911298751831055,2.120053291320801,1.6257268190383911,0.6279107332229614,0.6792792081832886
29,9.910797119140625,2.2685956954956055,1.7605032920837402,0.7082839608192444,0.6800601482391357
30,9.877664566040039,2.236281394958496,1.867704153060913,0.6460009813308716,0.6564284563064575
31,9.870739936828613,2.223893404006958,1.7388248443603516,0.6778276562690735,0.6766533851623535
