step,loss_D,loss_G,loss_pixel,loss_adversarial
0,0.6930001974105835,2.9992053508758545,2.8594744205474854,0.6986545920372009
1,0.6930899620056152,2.7689216136932373,2.629319906234741,0.6980090141296387
2,0.692824125289917,2.5710976123809814,2.431572198867798,0.6976267099380493
3,0.6926229000091553,2.4553585052490234,2.3158576488494873,0.6975042223930359
4,0.692329466342926,2.3491926193237305,2.20973801612854,0.6972728967666626
5,0.6920889616012573,2.2972447872161865,2.157782793045044,0.6973098516464233
6,0.6916362047195435,2.215147018432617,2.0757012367248535,0.6972292065620422
7,0.6902967691421509,2.0870418548583984,1.9470596313476562,0.6999105215072632
8,0.6889297366142273,2.093672037124634,1.9535443782806396,0.700637936592102
9,0.6861366033554077,1.9744019508361816,1.8331687450408936,0.7061657309532166
10,0.6830669641494751,1.9917867183685303,1.849434733390808,0.7117601037025452
11,0.6754729151725769,1.929823398590088,1.7853953838348389,0.7221401929855347
12,0.665250301361084,1.864701509475708,1.7178349494934082,0.7343328595161438
13,0.6391299962997437,1.8447479009628296,1.6874659061431885,0.7864099740982056
14,0.6299891471862793,1.9700771570205688,1.8011670112609863,0.8445509672164917
15,0.5815846920013428,1.8868886232376099,1.7021210193634033,0.9238382577896118
16,0.5436656475067139,1.8907771110534668,1.6843161582946777,1.0323050022125244
17,0.4764719009399414,1.8564387559890747,1.615925669670105,1.2025654315948486
18,0.4110245406627655,1.875035285949707,1.620118260383606,1.2745850086212158
19,0.46643882989883423,1.909733772277832,1.6595966815948486,1.2506855726242065
20,0.5665217638015747,1.9187763929367065,1.6815084218978882,1.186340093612671
21,0.6461402177810669,1.8371950387954712,1.6827512979507446,0.772218644618988
22,0.7407634258270264,1.860854983329773,1.7268896102905273,0.669826865196228
23,0.7041833400726318,1.9296293258666992,1.776687741279602,0.7647079825401306
24,0.6028887033462524,1.9906827211380005,1.8008737564086914,0.9490447044372559
25,0.5983773469924927,1.9392770528793335,1.755258560180664,0.9200923442840576
26,0.4975167214870453,1.9595203399658203,1.7296112775802612,1.1495453119277954
27,0.5371080636978149,1.9319525957107544,1.763077974319458,0.8443729877471924
28,0.45708170533180237,1.9394710063934326,1.7734754085540771,0.8299782872200012
29,0.48393088579177856,1.9543784856796265,1.7722537517547607,0.9106236696243286
30,0.4615001976490021,1.98832106590271,1.8234589099884033,0.8243110775947571
31,0.3942127823829651,1.9864060878753662,1.774929165840149,1.057384729385376
32,0.297987163066864,2.042051315307617,1.7741973400115967,1.3392692804336548
33,0.30339357256889343,2.095043659210205,1.8252326250076294,1.3490545749664307
34,0.34064561128616333,2.122650146484375,1.836365818977356,1.4314210414886475
35,0.31543052196502686,2.1358730792999268,1.801358699798584,1.672572135925293
36,0.17107859253883362,2.172091245651245,1.7845441102981567,1.937735915184021
37,0.6325461268424988,2.0139777660369873,1.811691403388977,1.0114315748214722
38,0.722283124923706,1.9913769960403442,1.8173784017562866,0.8699928522109985
39,0.5337944030761719,2.0892868041992188,1.7312533855438232,1.7901670932769775
40,0.4138869047164917,2.1725711822509766,1.7875570058822632,1.9250705242156982
41,0.5963335037231445,2.137887954711914,1.918868064880371,1.0950989723205566
42,0.533524751663208,2.1686313152313232,1.9271047115325928,1.2076332569122314
43,0.6759406924247742,2.137681484222412,1.94814133644104,0.9477003812789917
44,0.5349656939506531,2.1075708866119385,1.918756365776062,0.9440730810165405
45,0.5064902305603027,2.152231216430664,1.8992558717727661,1.264876365661621
46,0.6054651141166687,2.160980701446533,1.9297711849212646,1.1560471057891846
47,0.4791383445262909,2.187387466430664,1.9192732572555542,1.3405704498291016
48,0.5462562441825867,2.1729166507720947,1.9342243671417236,1.1934618949890137
49,0.48172813653945923,2.276671886444092,1.9121795892715454,1.8224616050720215
50,0.42104318737983704,2.2275166511535645,1.965530276298523,1.309931993484497
51,0.5912783741950989,2.2630724906921387,2.0353477001190186,1.138623833656311
52,0.4406716823577881,2.2770395278930664,1.9778151512145996,1.496122121810913
53,0.44624656438827515,2.2655797004699707,1.990277647972107,1.3765101432800293
54,0.5051013231277466,2.189844846725464,1.980130910873413,1.048569917678833
55,0.4813552498817444,2.2173221111297607,1.9573256969451904,1.2999824285507202
56,0.6601250171661377,2.2177047729492188,1.976992130279541,1.2035627365112305
57,0.4256821870803833,2.295423984527588,2.0309383869171143,1.3224283456802368
58,0.4592512249946594,2.3172590732574463,2.0647034645080566,1.26277756690979
59,0.4013257622718811,2.2882351875305176,2.050845146179199,1.1869497299194336
60,0.3585411012172699,2.325613498687744,2.0422353744506836,1.4168903827667236
61,0.407539427280426,2.3468048572540283,2.0530261993408203,1.4688937664031982
62,0.3645968735218048,2.2954916954040527,2.022636890411377,1.364274024963379
63,0.26720499992370605,2.4524359703063965,1.9987715482711792,2.268321990966797
64,0.32131582498550415,2.4524927139282227,2.0547728538513184,1.9885997772216797
65,0.43214958906173706,2.3881821632385254,2.1150686740875244,1.3655680418014526
66,0.4962533116340637,2.380488872528076,2.1716299057006836,1.044295310974121
67,0.41337448358535767,2.360084056854248,2.1402335166931152,1.0992522239685059
68,0.4664772152900696,2.4168035984039307,2.0844554901123047,1.6617400646209717
69,0.42892318964004517,2.4603166580200195,2.0624046325683594,1.989560604095459
70,0.37813645601272583,2.4744880199432373,2.108813524246216,1.8283722400665283
71,0.4869077205657959,2.4284112453460693,2.1479625701904297,1.4022436141967773
72,0.4181540012359619,2.4709579944610596,2.1326022148132324,1.691779375076294
73,0.28915292024612427,2.3978965282440186,2.129889726638794,1.3400338888168335
74,0.35074514150619507,2.3265304565429688,2.0823252201080322,1.2210267782211304
75,0.2954898476600647,2.3785064220428467,2.047107458114624,1.6569950580596924
76,0.23346421122550964,2.495695114135742,2.077739715576172,2.0897772312164307
77,0.2909832298755646,2.46164870262146,2.1094775199890137,1.7608559131622314
78,0.27642369270324707,2.46443247795105,2.1006739139556885,1.8187928199768066
79,0.24763523042201996,2.5232484340667725,2.101775884628296,2.107362747192383
80,0.26918014883995056,2.5145699977874756,2.0855636596679688,2.1450319290161133
81,0.22217683494091034,2.5397257804870605,2.09696626663208,2.213797092437744
82,0.2935575246810913,2.5131778717041016,2.10976505279541,2.0170645713806152
83,0.33600345253944397,2.5582175254821777,2.1598880290985107,1.9916480779647827
84,0.3838564157485962,2.5423405170440674,2.192183017730713,1.7507879734039307
85,0.4675154685974121,2.5124518871307373,2.2554569244384766,1.2849745750427246
86,0.37564873695373535,2.7076079845428467,2.2919206619262695,2.0784366130828857
87,0.28394538164138794,2.7646002769470215,2.2335195541381836,2.6554036140441895
88,0.23036396503448486,2.5988104343414307,2.220085620880127,1.89362370967865
89,0.6194815039634705,2.418421745300293,2.1917991638183594,1.1331126689910889
90,0.20776468515396118,2.996366500854492,2.1540842056274414,4.211411952972412
91,0.20427188277244568,2.9087719917297363,2.197096109390259,3.5583789348602295
92,0.27843838930130005,2.7757246494293213,2.2654995918273926,2.5511255264282227
93,0.34132716059684753,2.7145836353302,2.3413214683532715,1.8663108348846436
94,0.3863619565963745,2.5617551803588867,2.3616254329681396,1.0006482601165771
95,0.3151782751083374,2.7269644737243652,2.367795944213867,1.795842170715332
96,0.22885699570178986,2.782299518585205,2.3556110858917236,2.1334426403045654
97,0.1989225596189499,2.798175573348999,2.3712894916534424,2.134429931640625
98,0.15567311644554138,2.7914347648620605,2.3350369930267334,2.281989336013794
99,0.23327285051345825,2.7452845573425293,2.290174961090088,2.2755484580993652
100,0.17969676852226257,2.751553535461426,2.258363962173462,2.4659478664398193
101,0.19369739294052124,2.6854560375213623,2.1990928649902344,2.4318153858184814
102,0.1964881718158722,2.8134546279907227,2.1580100059509277,3.277223587036133
103,0.12001164257526398,3.013101100921631,2.1590945720672607,4.27003288269043
104,0.11985093355178833,3.0199832916259766,2.1847500801086426,4.176166534423828
105,0.14894571900367737,3.0035126209259033,2.226491928100586,3.885103225708008
106,0.17611372470855713,2.767324209213257,2.3031575679779053,2.320833444595337
107,0.14602820575237274,2.823422908782959,2.3118040561676025,2.558093786239624
108,0.14813312888145447,2.8250508308410645,2.3692188262939453,2.2791600227355957
109,0.20936349034309387,2.9774720668792725,2.3906002044677734,2.934358835220337
110,0.23553940653800964,3.0549492835998535,2.4418752193450928,3.0653700828552246
111,0.16945305466651917,3.01123046875,2.4371156692504883,2.870574474334717
112,0.1419678032398224,3.035494327545166,2.450998544692993,2.922478199005127
113,0.13750189542770386,3.238539457321167,2.4172956943511963,4.106218338012695
114,0.06951926648616791,3.142402410507202,2.373708724975586,3.843468427658081
115,0.12463586032390594,3.0947275161743164,2.3491594791412354,3.727839469909668
116,0.13226766884326935,3.00803542137146,2.3104283809661865,3.4880354404449463
117,0.1482854187488556,2.8203494548797607,2.2499196529388428,2.8521485328674316
118,0.3228794038295746,2.717217206954956,2.2113699913024902,2.52923583984375
119,0.07873471081256866,3.4900693893432617,2.172746181488037,6.586615562438965
120,0.1327560544013977,3.4682912826538086,2.269270658493042,5.995103359222412
121,0.3849576711654663,2.9005825519561768,2.5102603435516357,1.9516113996505737
122,1.2333537340164185,2.8323206901550293,2.771907091140747,0.3020683526992798
123,0.9426338076591492,3.1077518463134766,2.749020576477051,1.7936562299728394
124,0.9274328947067261,2.9034388065338135,2.797070026397705,0.5318442583084106
125,0.7977004051208496,2.9424123764038086,2.7346506118774414,1.0388094186782837
126,0.4490857720375061,3.0516109466552734,2.6786820888519287,1.8646442890167236
127,0.2873547673225403,3.1199469566345215,2.6199262142181396,2.50010347366333
128,0.5210814476013184,2.8816304206848145,2.647824764251709,1.1690279245376587
129,0.4814010560512543,2.811432361602783,2.6300392150878906,0.906965970993042
130,0.5194252729415894,2.9280428886413574,2.588252305984497,1.69895339012146
131,0.4638475775718689,2.8683626651763916,2.598661422729492,1.3485057353973389
132,0.5964850187301636,2.901489734649658,2.6466803550720215,1.2740464210510254
133,0.45034682750701904,2.914766788482666,2.6851491928100586,1.148087978363037
134,0.47601985931396484,2.9545021057128906,2.6819803714752197,1.3626090288162231
135,0.407329797744751,2.9680004119873047,2.6933467388153076,1.3732681274414062
136,0.3516124188899994,3.0464255809783936,2.7037081718444824,1.7135875225067139
137,0.47940537333488464,3.004835605621338,2.745216131210327,1.2980973720550537
138,0.5208888649940491,2.980699300765991,2.734876871109009,1.229111671447754
139,0.2758837342262268,3.09169864654541,2.6780264377593994,2.068361282348633
140,0.30544233322143555,3.077425718307495,2.7273948192596436,1.750154972076416
141,0.425338476896286,3.044114589691162,2.79809308052063,1.230107069015503
142,0.4267979860305786,2.9780054092407227,2.7501251697540283,1.1394016742706299
143,0.2221260517835617,3.0375216007232666,2.6628754138946533,1.8732311725616455
144,0.4560416638851166,3.0269179344177246,2.7776577472686768,1.2463009357452393
145,0.5271050930023193,3.014469623565674,2.8109517097473145,1.0175901651382446
146,0.40543854236602783,3.139881134033203,2.7260332107543945,2.0692391395568848
147,0.5249276757240295,3.0349202156066895,2.749738931655884,1.4259068965911865
148,0.6390854120254517,2.974353551864624,2.754011392593384,1.101710557937622
149,0.5735025405883789,2.9797897338867188,2.7144341468811035,1.3267784118652344
150,0.6722426414489746,2.9212422370910645,2.7193856239318848,1.0092836618423462
151,0.3575359880924225,2.931558132171631,2.6578948497772217,1.3683158159255981
152,0.3671736419200897,2.9988813400268555,2.6103813648223877,1.942500352859497
153,0.4687768220901489,3.1433465480804443,2.6341090202331543,2.546187400817871
154,0.33924561738967896,2.9699034690856934,2.6857433319091797,1.4208011627197266
155,0.4243301749229431,2.8342835903167725,2.5950677394866943,1.196078896522522
156,0.39852476119995117,2.8472280502319336,2.5681843757629395,1.395218014717102
157,0.2986936867237091,2.903738021850586,2.552680492401123,1.7552874088287354
158,0.2948659360408783,2.8820786476135254,2.5773792266845703,1.523497462272644
159,0.4298853576183319,2.844400405883789,2.6314282417297363,1.0648612976074219
160,0.5124819278717041,2.9220359325408936,2.7255444526672363,0.9824568629264832
161,0.3941366672515869,3.1280624866485596,2.802825450897217,1.626185417175293
162,0.8248296976089478,3.1464099884033203,2.9541656970977783,0.9612208604812622
163,1.060078740119934,3.0611579418182373,2.966414451599121,0.47371792793273926
164,0.7326775789260864,2.998303174972534,2.8163158893585205,0.9099365472793579
165,0.5859736800193787,3.039073944091797,2.741886615753174,1.485937237739563
166,0.835117518901825,2.9365148544311523,2.8437724113464355,0.46371275186538696
167,0.7797386050224304,2.8975250720977783,2.774420976638794,0.6155202388763428
168,0.5304630398750305,3.0283422470092773,2.7038228511810303,1.622597575187683
169,0.7725781798362732,2.9354751110076904,2.824496030807495,0.554895281791687
170,0.6952006816864014,2.937439203262329,2.7822203636169434,0.7760936617851257
171,0.6538221836090088,2.8582170009613037,2.727768898010254,0.6522400975227356
172,0.4836415946483612,2.9692251682281494,2.6849205493927,1.421523094177246
173,0.7525326609611511,2.899442672729492,2.7866714000701904,0.5638565421104431
174,0.7230916023254395,2.881769895553589,2.775631904602051,0.5306894779205322
175,0.5878673195838928,2.940671682357788,2.71854567527771,1.1106301546096802
176,0.6389873027801514,2.9397385120391846,2.739286184310913,1.0022612810134888
177,0.5070865154266357,2.923391103744507,2.7274444103240967,0.9797332286834717
178,0.6173855066299438,2.9770147800445557,2.784900188446045,0.960573136806488
179,0.6816937923431396,2.963946580886841,2.801445245742798,0.8125064969062805
180,0.6634126901626587,2.9574809074401855,2.7921464443206787,0.8266719579696655
181,0.47121721506118774,2.9985344409942627,2.767256021499634,1.1563925743103027
182,0.5776510238647461,2.9427096843719482,2.7740373611450195,0.8433621525764465
183,0.6028367877006531,2.9958531856536865,2.775864362716675,1.0999438762664795
184,0.7319256067276001,2.9267396926879883,2.766313314437866,0.802132248878479
185,0.7974935173988342,2.8819589614868164,2.741621732711792,0.7016863226890564
186,0.5276302099227905,2.910874366760254,2.666077136993408,1.2239865064620972
187,0.6400455832481384,2.8751087188720703,2.7364554405212402,0.6932669281959534
188,0.6252439022064209,2.8501927852630615,2.6944570541381836,0.7786785960197449
189,0.43937110900878906,2.9189138412475586,2.6744368076324463,1.2223854064941406
190,0.5633541345596313,2.910169839859009,2.745063543319702,0.8255317211151123
191,0.5828108787536621,2.8838181495666504,2.6894471645355225,0.9718549251556396
192,0.5430920124053955,2.9573545455932617,2.729459047317505,1.1394779682159424
193,0.5988082885742188,2.898008346557617,2.755126714706421,0.7144080996513367
194,0.6197491884231567,2.9192423820495605,2.7565391063690186,0.8135164380073547
195,0.6054391860961914,2.9260096549987793,2.7383596897125244,0.938249945640564
196,0.476166695356369,2.8436977863311768,2.690326690673828,0.7668552398681641
197,0.6018475890159607,2.836545944213867,2.6901702880859375,0.731878399848938
198,0.6305567622184753,2.8572583198547363,2.687037944793701,0.8511020541191101
199,0.5362225770950317,2.911170721054077,2.7020139694213867,1.0457842350006104
200,0.6329509615898132,2.8936283588409424,2.734304189682007,0.7966204881668091
201,0.5789296627044678,2.9348976612091064,2.766267776489258,0.8431497812271118
202,0.4905462861061096,2.9616847038269043,2.7306180000305176,1.1553330421447754
