step,loss_D,loss_G,loss_pixel,loss_adversarial0
216,0.310123711824417,1.11733019351959,0.895142674446106,1.11093759536743
217,0.28836926817894,1.21457123756409,0.904376149177551,1.55097508430481
218,0.361828714609146,1.18383157253265,0.967174530029297,1.08328533172607
219,1.02107274532318,1.1336452960968,0.977617442607879,0.780139446258545
220,0.619800686836243,1.20806312561035,0.973659574985504,1.1720175743103
221,0.781257033348084,1.1762787103653,0.930406928062439,1.22935891151428
222,0.553154766559601,1.13268136978149,0.960036396980285,0.863225162029266
223,0.808722496032715,1.16077351570129,1.00412094593048,0.783262610435486
224,0.868175029754639,1.23269557952881,1.00649034976959,1.13102602958679
225,0.32873722910881,1.33780109882355,0.936560153961181,2.00620460510254
226,0.713426172733307,1.14993560314178,1.02269458770752,0.636205196380615
227,0.963322043418884,1.10370588302612,1.02137041091919,0.411677598953247
228,0.877530872821808,1.1130028963089,0.956213891506195,0.783944964408875
229,0.66688084602356,1.38415718078613,0.922938704490662,2.30609202384949
230,0.511779308319092,1.37625980377197,0.947664737701416,2.14297533035278
231,0.691331624984741,1.1755930185318,0.89535391330719,1.40119552612305
232,0.220058783888817,1.10178661346436,0.858504831790924,1.21640920639038
233,0.308374285697937,1.0337176322937,0.821662604808807,1.06027519702911
234,0.478608906269074,1.04382562637329,0.810134410858154,1.1684558391571
235,0.561461925506592,1.07635521888733,0.826830804347992,1.24762201309204
236,0.29462394118309,1.18126094341278,0.809559464454651,1.85850751399994
237,0.251791536808014,1.18960201740265,0.776652276515961,2.06474852561951
238,0.092847421765328,1.16625165939331,0.747659027576447,2.09296345710754
239,0.249198287725449,1.09338331222534,0.824595034122467,1.34394121170044
240,0.252975672483444,0.985824644565582,0.907378613948822,0.392230272293091
241,0.704621732234955,1.13243281841278,0.892049312591553,1.20191740989685
242,0.336426436901093,1.19654858112335,0.90757805109024,1.44485259056091
243,0.44726836681366,1.38475108146667,0.968277513980866,2.08236789703369
244,0.678999304771423,1.29480135440826,1.05985331535339,1.17474007606506
245,1.16929244995117,1.28718614578247,1.06239438056946,1.12395906448364
246,1.17580008506775,1.36893999576569,1.06140065193176,1.53769659996033
247,0.876116275787354,1.30069649219513,1.06047749519348,1.20109510421753
248,0.959763884544373,1.27349305152893,1.0690141916275,1.02239441871643
249,1.03598916530609,1.3439245223999,1.05520212650299,1.44361186027527
250,0.622162461280823,1.22916674613953,1.0632575750351,0.829545676708221
251,0.584832727909088,1.14767873287201,1.05992436408997,0.438771784305573
252,0.598963975906372,1.20689630508423,1.03648746013641,0.852044105529785
253,0.527505934238434,1.21707689762115,1.02750360965729,0.947866559028626
254,0.611468195915222,1.15114891529083,1.02196896076202,0.645899891853333
255,0.64946174621582,1.15553689002991,1.00679683685303,0.74370002746582
256,0.745480418205261,1.26895213127136,0.997333347797394,1.35809397697449
257,0.872308969497681,1.29474270343781,1.00968778133392,1.42527461051941
258,0.733429193496704,1.33956682682037,0.991968512535095,1.73799157142639
259,0.682492613792419,1.21939098834991,0.975995182991028,1.21697902679443
260,0.731617033481598,1.19963204860687,0.93950617313385,1.30062913894653
261,0.441447496414185,1.17890560626984,0.899866163730621,1.39519715309143
262,0.429840058088303,1.13485407829285,0.86731743812561,1.3376829624176
263,0.457184910774231,1.18824434280396,0.813516974449158,1.87363648414612
264,0.172415852546692,1.08521974086761,0.780070960521698,1.52574396133423
265,0.20366644859314,1.09002244472504,0.750441014766693,1.69790709018707
266,0.268550157546997,1.03942775726318,0.746125042438507,1.46651351451874
267,0.194306001067162,1.0183265209198,0.728516161441803,1.44905209541321
268,0.176315695047379,1.0013233423233,0.692951679229736,1.54185831546783
269,0.180285573005676,0.974562168121338,0.639895498752594,1.67333340644836
270,0.221061915159225,0.997156858444214,0.667457699775696,1.64849591255188
271,0.185961067676544,1.00296902656555,0.636323869228363,1.83322596549988
272,0.195096909999847,0.944798111915588,0.567890405654907,1.88453853130341
273,0.117612674832344,0.931688904762268,0.548322796821594,1.91683065891266
274,0.077545993030071,0.972253561019897,0.55899578332901,2.06628894805908
275,0.079980917274952,0.947612762451172,0.522674739360809,2.12469005584717
276,0.063841499388218,0.978139758110046,0.521200120449066,2.28469824790955
277,0.066353611648083,0.968606472015381,0.500830829143524,2.33887815475464
278,0.057313658297062,0.980458736419678,0.503946542739868,2.38256072998047
279,0.062729321420193,0.988336622714996,0.473068833351135,2.57633876800537
280,0.050979558378458,0.977232933044434,0.45612645149231,2.60553240776062
281,0.051777482032776,1.00611305236816,0.470571011304855,2.67771029472351
282,0.114449173212051,0.99130779504776,0.466619729995728,2.62344026565552
283,0.082691207528114,0.987006723880768,0.469172239303589,2.58917236328125
284,0.051235850900412,0.991622447967529,0.472255527973175,2.59683442115784
285,0.092155434191227,0.994478702545166,0.485347926616669,2.54565382003784
286,0.050331994891167,1.00546491146088,0.451752692461014,2.76856112480164
287,0.045507408678532,1.01646959781647,0.425448566675186,2.95510482788086
288,0.028515534475446,1.02631509304047,0.423970133066177,3.0117244720459
289,0.048499453812838,0.993572175502777,0.428898632526398,2.82336759567261
290,0.058720484375954,0.967655181884766,0.445189982652664,2.61232566833496
291,0.043498180806637,1.02948236465454,0.438190519809723,2.95645928382874
292,0.037461094558239,0.980380654335022,0.438412845134735,2.7098388671875
293,0.029685555025935,1.06355035305023,0.415155619382858,3.24197340011597
294,0.068146280944347,1.03293347358704,0.408779352903366,3.12077045440674
295,0.041713163256645,1.03223562240601,0.416438043117523,3.07898807525635
296,0.032984990626574,1.06348347663879,0.416531562805176,3.23475909233093
297,0.034442871809006,1.02654612064362,0.440585672855377,2.92980217933655
298,0.069538109004498,1.04774832725525,0.435902446508408,3.05922937393188
299,0.204520210623741,1.05656886100769,0.41377717256546,3.2139585018158
300,0.272564977407455,1.02846646308899,0.39529025554657,3.16588115692139
301,0.043897103518248,1.10154211521149,0.398119300603867,3.51711416244507
302,0.038151569664478,1.01022017002106,0.417829245328903,2.96195435523987
303,0.032155353575945,1.02053904533386,0.423718273639679,2.9841034412384
304,0.028790609911084,1.0702977180481,0.432272911071777,3.19012427330017
305,0.024421302601695,1.03002262115479,0.446583390235901,2.91719627380371
306,0.031858291476965,1.06052589416504,0.437157034873962,3.11684441566467
307,0.125412821769714,1.04701662063599,0.440744638442993,3.03135991096497
308,0.033053357154131,1.0624440908432,0.429902970790863,3.16270565986633
309,0.027927927672863,1.07002377510071,0.428043127059936,3.20990324020386
310,0.02086871303618,1.05452930927277,0.406877249479294,3.23826003074646
311,0.024862913414836,1.02739000320435,0.396854758262634,3.15267658233643
312,0.027802433818579,1.05812525749207,0.416413068771362,3.20856094360352
313,0.024706481024623,1.05819022655487,0.429244101047516,3.14473056793213
314,0.024702643975616,1.0525678396225,0.42657271027565,3.12997579574585
315,0.022657588124275,1.06553506851196,0.431795358657837,3.16869854927063
316,0.025515930727124,1.06980717182159,0.438748300075531,3.15529441833496
317,0.031729690730572,1.05343508720398,0.458551406860352,2.97441864013672
318,0.067748077213764,1.10454893112183,0.460871756076813,3.21838569641113
319,0.024038737639785,1.09237909317017,0.442427515983582,3.24975776672363
320,0.02558058872819,1.06731307506561,0.447913110256195,3.09699988365173
321,0.02577449567616,1.09123969078064,0.446828931570053,3.22205400466919
322,0.033756840974093,1.11202120780945,0.468413442373276,3.21803903579712
323,0.026835024356842,1.09915471076965,0.453492760658264,3.22831010818481
324,0.029050055891276,1.09821343421936,0.460591524839401,3.18810963630676
325,0.03703198954463,1.09256041049957,0.464079409837723,3.14240503311157
326,0.035450842231512,1.13967275619507,0.46832948923111,3.35671615600586
327,0.019771736115217,1.143550157547,0.451748609542847,3.45900797843933
328,0.025647509843111,1.18249416351318,0.448476254940033,3.67008972167969
329,0.05797066912055,1.15522480010986,0.457102864980698,3.49060940742493
330,0.020189581438899,1.1746129989624,0.474718362092972,3.49947309494019
331,0.017388701438904,1.17869257926941,0.470628172159195,3.54032182693481
332,0.020415179431439,1.18357002735138,0.469767421483994,3.5690131187439
333,0.018365601077676,1.08552861213684,0.458162754774094,3.1368293762207
334,0.017698479816318,1.15486311912537,0.447954416275024,3.53454375267029
335,0.058136362582445,1.23316740989685,0.471397906541824,3.80884742736816
336,0.01949917525053,1.19275212287903,0.469104886054993,3.61823654174805
337,0.028503052890301,1.17008316516876,0.462265580892563,3.53908777236938
338,0.027140639722347,1.20822930335999,0.441310405731201,3.8345947265625
339,0.017889464274049,1.20105230808258,0.460711091756821,3.70170593261719
340,0.01932467892766,1.14069664478302,0.478945255279541,3.30875682830811
341,0.073307633399963,1.10092604160309,0.483821839094162,3.08552122116089
342,0.028313284739852,1.20774245262146,0.513076424598694,3.4733304977417
343,0.025724643841386,1.12639915943146,0.49409407377243,3.1615252494812
344,0.029688844457269,1.08485269546509,0.493593126535416,2.95629787445068
345,0.026797041296959,1.08241319656372,0.535098969936371,2.73657131195068
346,0.02465295791626,1.00044751167297,0.588920891284943,2.05763339996338
347,0.125296697020531,1.07616949081421,0.68314528465271,1.96512126922607
348,1.77138137817383,0.897501587867737,0.815999388694763,0.407511055469513
349,0.105795457959175,1.77106618881226,0.867953717708588,4.51556205749512
350,0.27215439081192,2.1803572177887,0.9335618019104,6.2339768409729
351,0.066146589815617,1.74951815605164,0.92404055595398,4.12738752365112
352,0.051308311522007,1.55777370929718,1.10043048858643,2.28671598434448
353,0.391803354024887,1.10413408279419,1.03461468219757,0.347597062587738
354,0.259892493486404,1.60758543014526,0.89279842376709,3.57393527030945
355,0.139312893152237,1.73659324645996,0.905290365219116,4.15651416778564
356,0.119604967534542,1.44516170024872,0.855838716030121,2.94661474227905
357,0.209321856498718,1.50028777122498,0.824241936206818,3.38022947311401
358,0.162611871957779,1.09243810176849,0.787034332752228,1.52701902389526
359,0.096988081932068,0.950631141662598,0.756202042102814,0.972145438194275
360,0.417808175086975,1.44148731231689,0.633396446704865,4.0404543876648
361,0.112830489873886,1.02380836009979,0.652495384216309,1.85656464099884
362,0.40748205780983,1.26649379730225,0.742217838764191,2.62137985229492
363,0.555162608623505,1.35876297950745,0.838020861148834,2.6037106513977
364,0.132006704807282,1.32964241504669,0.910391807556152,2.09625291824341
365,0.198736414313316,1.44966101646423,0.876614689826965,2.86523199081421
366,0.144629254937172,1.60962951183319,0.869430422782898,3.70099544525146
367,0.045217771083117,1.72791242599487,0.733133912086487,4.97389221191406
368,0.079228833317757,1.60303401947021,0.714380085468292,4.4432692527771
369,0.022119358181954,1.55229127407074,0.704756200313568,4.23767518997192
370,0.050726383924484,1.50714373588562,0.735485553741455,3.85829067230225
371,0.032740596681833,1.44983518123627,0.737437665462494,3.56198740005493
372,0.02404035627842,1.19959902763367,0.769688606262207,2.14955234527588
373,0.638691484928131,1.08854734897614,0.93283748626709,0.778549492359161
374,0.193406671285629,1.26591312885284,0.938071191310883,1.63920974731445
375,0.349848717451096,1.44546484947205,1.05462217330933,1.95421314239502
376,0.138990059494972,1.24821555614471,1.17725682258606,0.354793816804886
377,0.540621757507324,1.31676399707794,1.1497095823288,0.835271954536438
378,1.11856532096863,1.42884278297424,1.11573386192322,1.56554448604584
379,0.464895725250244,1.51535820960999,1.10632991790771,2.04514122009277
380,1.56570482254028,1.34039807319641,1.11945569515228,1.10471177101135
381,0.180998682975769,1.61617159843445,1.15122663974762,2.32472467422485
382,1.01742279529572,1.91322135925293,1.17106556892395,3.71077871322632
383,0.501276075839996,1.78890109062195,1.17286133766174,3.08019876480103
384,1.1419061422348,1.30186605453491,1.17622554302216,0.628202736377716
385,1.45879101753235,1.44204032421112,1.1822966337204,1.29871821403503
386,0.387488722801208,1.58747899532318,1.14018619060516,2.23646378517151
387,0.254010140895843,1.47006750106812,1.11769819259644,1.76184678077698
388,0.54535698890686,1.24930024147034,1.09182512760162,0.787375807762146
389,0.234092473983765,1.22092950344086,1.08840525150299,0.662621021270752
390,0.697500765323639,1.46314072608948,1.05879890918732,2.02170920372009
391,0.613108992576599,1.54586529731751,1.06423020362854,2.4081757068634
392,0.381307154893875,1.51052284240723,1.099818110466,2.05352354049683
393,0.276951253414154,1.24281597137451,1.10935175418854,0.667320787906647
394,0.636448979377747,1.1873494386673,1.1039571762085,0.416961491107941
395,0.310102045536041,1.25958693027496,1.07835948467255,0.906137347221374
396,0.493866294622421,1.64572489261627,1.04043245315552,3.02646207809448
397,0.266314893960953,1.46098899841309,1.00908625125885,2.25951337814331
398,0.200341910123825,1.32618975639343,0.996606290340424,1.64791715145111
399,0.269235104322433,1.20745003223419,0.997745156288147,1.0485246181488
400,0.709502935409546,1.36609590053558,0.996464610099792,1.84815633296967
401,0.380062967538834,1.36151397228241,0.985698163509369,1.87907922267914
402,0.39719170331955,1.43671190738678,0.962752342224121,2.369797706604
403,0.452887922525406,1.07262301445007,0.951201975345612,0.607105135917664
404,0.320947289466858,1.07429838180542,0.945449471473694,0.64424455165863
405,0.421053916215897,1.09333467483521,0.973656296730042,0.598391890525818
406,0.658702731132507,1.31609427928925,0.965642869472504,1.75225710868835
407,0.171554803848267,1.48137927055359,1.01298427581787,2.34197473526001
408,0.495697766542435,1.39391541481018,1.04168128967285,1.76117062568665
409,0.142287746071816,1.53195250034332,1.04544305801392,2.43254709243774
