step,loss_D,loss_G,loss_pixel,loss_adversarial
0,0.6930230855941772,1.3326482772827148,1.1942585706710815,0.6919482946395874
1,0.6923306584358215,1.1066884994506836,0.9678473472595215,0.6942059397697449
2,0.6915867924690247,0.9430781006813049,0.8038389086723328,0.6961958408355713
3,0.6884326934814453,0.8550371527671814,0.715517520904541,0.6975981593132019
4,0.6847789287567139,0.7671565413475037,0.6271361112594604,0.7001020312309265
5,0.6819676160812378,0.7179989814758301,0.576333224773407,0.7083288431167603
6,0.6748460531234741,0.6746013164520264,0.5319746732711792,0.7131332755088806
7,0.6569839715957642,0.6554415225982666,0.5059385895729065,0.7475146055221558
8,0.6400758028030396,0.6198902726173401,0.47119224071502686,0.7434901595115662
9,0.6167617440223694,0.5994921922683716,0.4455636441707611,0.7696428298950195
10,0.5988729000091553,0.5987004041671753,0.4320216476917267,0.8333938121795654
11,0.4814600944519043,0.6131735444068909,0.41405752301216125,0.9955801367759705
12,0.49733787775039673,0.5996208786964417,0.4055381119251251,0.9704139232635498
13,0.4826087951660156,0.6166942715644836,0.41481998562812805,1.0093713998794556
14,0.48384660482406616,0.584535539150238,0.450721800327301,0.6690685749053955
15,1.189261794090271,0.6464151740074158,0.589299738407135,0.28557729721069336
16,0.5379617214202881,0.5859934091567993,0.4264538884162903,0.7976974248886108
17,0.5582996606826782,0.5948602557182312,0.4343720078468323,0.8024412393569946
18,0.8903132677078247,0.5410397052764893,0.4552614092826843,0.4288915693759918
19,0.7904013991355896,0.5655835270881653,0.4585067331790924,0.535383939743042
20,0.7797954082489014,0.536216139793396,0.4433177709579468,0.46449190378189087
21,0.5751545429229736,0.5809851884841919,0.4335560202598572,0.7371457815170288
22,0.6407572031021118,0.582291305065155,0.42528682947158813,0.7850223779678345
23,0.6228928565979004,0.5844651460647583,0.4231819808483124,0.8064156770706177
24,0.6066621541976929,0.5694912672042847,0.3982982337474823,0.8559651970863342
25,0.568747878074646,0.5993664264678955,0.3887808620929718,1.052927851676941
26,0.5802526473999023,0.5845517516136169,0.40645572543144226,0.890480101108551
27,0.645125150680542,0.556196928024292,0.41598886251449585,0.7010403871536255
28,0.559338390827179,0.5377001762390137,0.3922801911830902,0.7271000146865845
29,0.45892852544784546,0.6128222942352295,0.3775445222854614,1.1763887405395508
30,0.8003417253494263,0.5711959004402161,0.48984718322753906,0.406743586063385
31,0.6173521876335144,0.5620098114013672,0.4572266638278961,0.5239158272743225
